time,par,"(0.0124,0.0129]","(0.0129,0.0133]","(0.0133,0.0138]","(0.0138,0.0143]","(0.0143,0.0148]","(0.0148,0.0153]","(0.0153,0.0158]","(0.0158,0.0164]","(0.0164,0.017]","(0.017,0.0176]","(0.0176,0.0182]","(0.0182,0.0188]","(0.0188,0.0195]","(0.0195,0.0202]","(0.0202,0.0209]","(0.0209,0.0216]","(0.0216,0.0224]","(0.0224,0.0232]","(0.0232,0.024]","(0.024,0.0248]","(0.0248,0.0257]","(0.0257,0.0266]","(0.0266,0.0276]","(0.0276,0.0285]","(0.0285,0.0295]","(0.0295,0.0306]","(0.0306,0.0317]","(0.0317,0.0328]","(0.0328,0.0339]","(0.0339,0.0351]","(0.0351,0.0364]","(0.0364,0.0377]","(0.0377,0.039]","(0.039,0.0404]","(0.0404,0.0418]","(0.0418,0.0433]","(0.0433,0.0448]","(0.0448,0.0464]","(0.0464,0.048]","(0.048,0.0497]","(0.0497,0.0514]","(0.0514,0.0533]","(0.0533,0.0551]","(0.0551,0.0571]","(0.0571,0.0591]","(0.0591,0.0612]","(0.0612,0.0633]","(0.0633,0.0656]","(0.0656,0.0679]","(0.0679,0.0703]","(0.0703,0.0728]","(0.0728,0.0753]","(0.0753,0.078]","(0.078,0.0807]","(0.0807,0.0836]","(0.0836,0.0865]","(0.0865,0.0896]","(0.0896,0.0927]","(0.0927,0.096]","(0.096,0.0994]","(0.0994,0.103]","(0.103,0.106]","(0.106,0.11]","(0.11,0.114]","(0.114,0.118]"
2015-07-29T00:51:05Z,1241.83,0,0,0,242.875,414.912,1133.418,1588.809,1892.403,2054.32,1993.601,2762.706,2529.951,3299.056,3724.088,3936.603,4250.317,5161.1,4806.907,5100.381,5049.782,5191.459,4675.349,5636.73,4817.026,5150.98,5565.892,4857.506,4796.787,4523.552,4725.948,4746.188,4847.386,4776.547,4928.344,3987.202,4260.437,4240.198,4209.838,3835.405,3541.931,3633.009,2884.144,1932.882,1740.606,1426.892,920.902,870.303,505.99,414.912,313.714,273.235,121.438,70.839,111.318,111.318,101.198,50.599,50.599,0,0,0,0,0,0,0
2015-07-29T00:54:06Z,2055.88,0,0,0,165.444,372.249,1261.51,1571.718,2037.029,2150.772,2316.216,2274.855,2585.062,3277.859,3443.303,4012.016,4146.44,5345.908,4777.195,4942.639,5232.166,5449.311,5077.062,6183.469,5242.506,5728.498,5221.825,5097.743,5190.805,4311.884,4839.236,4549.709,4425.626,4239.502,4601.411,4208.481,4477.328,4684.133,4270.523,3763.85,3598.406,3195.137,2833.228,2264.514,1954.307,1395.934,920.282,713.477,444.631,361.909,341.228,227.485,155.104,144.763,51.701,31.021,20.68,82.722,10.34,10.34,0,0,0,0,0,0
2015-07-29T00:57:06Z,1993.23,0,0,0,154.882,567.9,1259.706,1610.772,2054.766,2250.95,2230.299,2250.95,2560.714,3407.401,3520.981,4398.645,4264.414,5338.262,4914.918,5307.286,5327.937,5813.233,5420.866,5462.168,4729.06,4894.267,5462.168,5204.031,4791.013,3830.745,4470.924,4347.018,4439.947,4636.131,4708.409,3696.514,4594.829,4233.438,3975.302,3613.911,3118.289,2870.478,2271.601,1775.979,1559.144,1249.381,1001.569,671.155,485.297,382.042,185.858,206.509,123.906,92.929,123.906,61.953,30.976,41.302,20.651,51.627,0,0,0,0,0,0
2015-07-29T01:00:06Z,1913.24,0,0,0,247.693,381.86,1021.734,1754.492,2022.826,1857.697,2064.108,2734.944,2600.776,3158.086,3766.998,3952.767,4417.192,4850.655,5088.027,5511.169,4984.822,5552.451,5624.695,5542.131,4427.512,5067.386,5180.912,4809.372,4654.564,4262.384,4623.603,4675.205,4768.09,4582.32,4241.743,4231.422,4107.576,4107.576,3973.409,3333.535,3178.727,3013.598,2518.212,1837.056,1847.377,1186.862,908.208,629.553,495.386,350.898,227.052,185.77,134.167,113.526,154.808,92.885,41.282,30.962,61.923,10.321,0,0,0,0,0,0
2015-07-29T01:03:06Z,2217.88,0,0,0,195.169,462.242,1355.909,1694.886,2157.128,2311.208,2403.656,2670.729,3050.795,3749.293,3882.83,4057.454,4612.144,5536.627,4714.864,4848.401,5074.386,5721.524,5177.106,5813.972,4293.711,5228.466,5392.819,5146.29,4519.696,4262.895,4324.527,4375.887,4601.872,4262.895,4519.696,3882.83,4499.152,4201.263,3954.734,3482.22,3595.213,3153.515,2598.825,1664.07,1551.077,1150.468,842.307,595.778,482.786,277.345,195.169,143.809,123.264,92.448,51.36,51.36,20.544,0,30.816,20.544,0,0,0,0,0,0
2015-07-29T01:06:07Z,1744.13,0,0,0,82.796,455.379,1076.351,1811.167,2080.255,2442.488,2307.944,2608.08,2473.537,3580.936,3394.644,3912.121,4884.976,5143.714,5174.763,4988.471,5226.51,5599.093,4988.471,5909.579,4677.986,4584.84,5402.452,5029.869,4429.597,4315.752,4419.247,4719.384,4305.403,4657.287,4574.49,4388.199,4284.704,4046.665,3963.868,3829.324,3518.839,2908.217,2390.74,1862.915,1769.769,1024.603,859.011,465.729,424.331,403.631,238.039,144.893,103.495,155.243,113.845,93.146,51.748,41.398,20.699,0,0,0,0,0,0,0
2015-07-29T01:09:07Z,2131.55,0,0,0,113.417,494.908,1175.407,1556.899,2051.808,2258.02,2319.883,2392.057,2721.996,3206.594,3567.465,3515.912,4258.274,5258.402,5268.712,5443.992,5268.712,5526.477,4773.804,5887.348,4835.668,5351.197,5320.265,4732.562,4382.001,3948.957,4320.138,4753.183,4206.721,4330.449,4742.872,3979.888,4052.063,4000.51,3979.888,3866.472,3258.147,3289.079,2629.201,1928.081,1546.589,1082.612,907.332,598.014,309.318,381.492,340.25,154.659,154.659,92.795,92.795,103.106,82.485,30.932,30.932,41.242,0,0,0,0,0,0
2015-07-29T01:12:07Z,1317.5,0,0,0,134.29,371.879,1198.278,1828.406,2035.006,2035.006,2189.956,2634.145,2251.935,3346.913,3574.173,3749.782,4018.362,4772.45,4917.07,4772.45,5206.309,5361.259,5010.04,5960.398,4452.221,5350.929,5908.748,5072.02,4472.881,4803.44,4524.531,4731.13,4669.151,4328.261,4359.251,3780.772,4162.982,4080.342,4700.14,3295.263,3491.533,3098.994,2768.434,1745.766,1807.746,1415.207,785.078,723.099,526.829,309.899,247.919,196.27,185.94,123.96,134.29,144.62,82.64,41.32,10.33,41.32,0,0,0,0,0,0
2015-07-29T01:15:07Z,2005.21,0,0,0,114.653,583.689,1156.955,1573.876,1990.797,2147.142,2334.757,2345.18,2626.601,3616.789,3773.134,4148.363,4419.361,5190.665,5138.55,5096.858,4930.089,5388.702,4888.397,5524.201,4388.092,5180.242,5399.125,4867.551,4377.669,4148.363,4794.59,4346.4,4012.863,4565.283,4502.745,4544.437,4398.515,4231.747,4169.209,3752.288,3637.635,3001.83,2741.255,1636.414,1553.03,1344.57,635.804,729.612,479.459,208.46,177.191,208.46,114.653,104.23,93.807,31.269,62.538,41.692,41.692,10.423,0,0,0,0,0,0
2015-07-29T01:18:08Z,782.86,0,0,0,117.092,361.921,1245.435,1703.158,2192.817,2054.435,2139.593,2469.58,2395.067,3555.343,3416.962,3927.909,4108.87,5237.212,5322.37,5418.173,4971.094,6195.239,5088.186,5705.581,4673.041,5120.12,5130.765,4715.62,4481.436,4385.633,4204.672,4758.199,4513.37,4832.712,4247.251,3949.199,4321.765,4172.738,4119.515,3842.751,3480.83,3108.264,2639.896,2065.08,1692.514,1234.79,958.027,830.29,425.79,393.855,234.184,106.447,63.868,95.803,138.382,85.158,21.289,53.224,53.224,21.289,10.645,0,0,0,0,0
2015-07-29T01:21:08Z,1923.95,0,0,0,114.093,508.231,1317.253,1711.391,1960.321,1949.949,2354.46,2675.994,2499.668,3526.503,3557.619,3899.898,4262.92,4771.151,4698.547,5051.197,4625.942,5621.661,4688.175,5175.662,4646.687,4999.337,5175.662,5009.709,4625.942,4563.71,4542.966,4916.36,4501.478,4532.594,4698.547,4096.967,4377.013,3868.781,4055.479,3692.456,3215.341,3204.969,2841.947,1949.949,1607.671,1431.345,933.486,736.417,591.208,373.394,300.79,134.837,197.069,134.837,62.232,41.488,41.488,41.488,51.86,0,0,0,0,0,0,0
2015-07-29T01:24:08Z,1902.81,0,0,0,162.655,477.8,1169.084,1524.892,2114.517,2297.504,1992.526,2155.181,2510.989,3029.453,3405.593,3791.899,3659.741,5011.812,4767.83,5398.119,4910.153,5438.782,4910.153,5764.093,4330.694,4940.651,5316.791,4717,4554.345,4483.183,4493.349,4747.498,4066.379,4208.703,4340.86,3913.89,4554.345,4056.213,4279.864,3588.58,3974.886,3364.929,2948.125,2104.351,1707.879,1169.084,874.272,660.787,498.131,365.974,294.812,193.153,121.991,111.825,81.328,50.83,40.664,50.83,40.664,20.332,0,0,0,0,0,0
2015-07-29T01:27:08Z,1962.66,0,0,0,141.671,465.492,1052.416,1781.011,2023.876,2054.235,2307.219,2286.98,2266.742,2762.591,3278.68,3592.381,4027.514,4826.945,4958.497,4857.303,4644.796,5676.973,4968.617,5434.108,4907.9,4837.065,5403.75,4847.184,4644.796,4614.438,4513.244,4250.14,4442.409,4412.051,4756.109,4422.17,4088.23,4310.857,3875.723,3642.977,3521.545,3025.695,2803.069,2084.593,1942.921,1153.61,991.699,789.312,485.73,374.417,313.701,182.149,151.791,192.268,121.433,131.552,50.597,30.358,0,10.119,0,0,0,0,0,0
2015-07-29T01:30:08Z,2030.4,0,0,0,123.111,451.408,1231.113,1538.891,2195.485,2298.077,2062.114,2041.596,2277.559,3324.005,3477.894,3518.931,4103.71,4801.34,4924.452,5057.822,4750.044,5519.49,5221.971,6032.453,4626.933,5037.304,5796.49,4678.229,4432.007,4206.303,4688.488,4606.414,4226.821,4698.748,4206.303,4021.636,4555.118,4155.006,4206.303,3744.635,3570.228,3241.931,2821.3,2010.818,1846.669,1405.521,810.483,707.89,441.149,379.593,277,205.185,112.852,123.111,82.074,51.296,10.259,30.778,10.259,20.519,0,0,0,0,0,0
2015-07-29T01:33:09Z,1944.06,0,0,0,123.015,420.301,1250.652,1804.22,1916.983,2060.501,2183.516,2388.541,2542.309,3075.374,3485.424,3639.193,4223.514,5187.131,4818.086,4592.559,4725.825,5299.895,5156.377,5586.93,4643.815,5064.116,5638.186,4869.343,4756.579,4326.026,4233.765,4244.016,4213.263,4121.001,4121.001,3895.474,4387.534,4264.519,4500.298,3803.213,3618.69,3229.143,2778.088,2265.526,2101.506,1322.411,994.371,512.562,553.567,399.799,266.532,246.03,153.769,102.512,82.01,41.005,51.256,20.502,41.005,30.754,0,0,0,0,0,0
2015-07-29T01:36:09Z,1915.79,0,0,0,113.703,289.426,1281.743,1612.516,2015.645,1881.268,2088.001,2398.1,2460.12,3121.665,3235.368,3979.606,3989.943,5013.27,5054.617,5126.973,4517.112,5654.142,4858.221,5933.231,4827.211,4889.231,5571.449,5220.003,4796.201,4362.062,4878.894,4723.844,4651.488,4124.319,4465.428,4455.092,4248.359,4155.329,4217.349,3814.22,3504.121,3225.032,3183.685,2408.437,1943.288,1333.427,1188.714,733.901,589.188,330.772,330.772,155.05,196.396,103.366,113.703,103.366,41.347,31.01,31.01,31.01,0,0,0,0,0,0
2015-07-29T01:39:09Z,1911.72,0,0,0,168.942,517.385,1108.681,1879.479,2185.686,2249.039,2048.421,2555.246,2703.071,3231.014,3357.72,4234.107,4086.282,5163.287,5068.257,5205.523,4793.727,6187.498,4835.962,6166.38,5036.581,5268.876,5342.788,5173.846,4762.05,4498.078,4688.138,4561.432,4392.49,4751.491,4498.078,4107.4,4424.166,4212.989,3917.341,4107.4,3843.428,3442.191,2956.483,2544.688,2027.303,1446.565,1277.623,791.915,580.738,485.708,285.089,211.177,190.06,84.471,73.912,31.677,52.794,31.677,52.794,10.559,0,0,0,0,0,0
2015-07-29T01:42:09Z,1901.28,0,0,0,114.924,605.963,1232.822,1859.681,2183.558,2214.901,2173.11,2413.406,2549.226,2914.893,2956.684,4043.239,3886.524,4743.231,4711.888,4690.993,5161.137,5652.176,4617.859,5892.472,5161.137,5255.166,5359.642,5140.242,4680.545,4471.592,4398.459,4805.917,4262.639,4638.755,4732.783,4105.925,4795.469,4189.506,4147.715,3750.705,4210.401,3688.019,3082.055,2298.482,2183.558,1441.775,1013.422,752.23,543.278,407.458,219.401,198.505,198.505,146.267,114.924,52.238,52.238,41.791,83.581,20.895,0,0,0,0,0,0
2015-07-29T01:45:10Z,1917.57,0,0,0,176.151,424.835,1222.695,1740.786,2062.003,2217.43,2093.088,2352.134,2559.37,2766.607,3512.658,3906.407,3864.96,4331.242,4600.649,4673.182,5211.997,5688.641,4849.333,5812.982,4673.182,5263.806,5678.279,5035.846,5035.846,4414.136,4465.945,4818.247,4735.353,4061.834,4300.156,4414.136,4351.965,4310.518,4766.438,3989.302,3875.322,3357.23,3067.099,2435.028,2393.581,1543.912,1326.313,818.584,518.091,621.709,435.197,196.875,134.704,145.066,93.256,82.895,51.809,62.171,31.085,31.085,0,0,0,0,0,0
2015-07-29T01:48:10Z,1914.53,0,0,0,118.368,677.925,1603.347,1840.083,2345.837,2173.665,2528.769,2518.008,2647.137,3378.866,3260.498,3863.098,4218.202,4939.17,5036.017,4928.41,5240.47,5552.531,5412.642,6069.046,4928.41,5574.053,5735.464,5391.121,4992.974,4659.392,4584.067,4616.349,4723.956,4799.281,4853.085,4584.067,4766.999,4487.22,4282.766,4121.356,4272.006,4035.27,3206.694,2657.898,2119.862,1603.347,1248.243,1000.747,581.079,548.797,441.19,258.257,204.454,161.411,75.325,64.564,43.043,21.521,10.761,0,0,0,0,0,0,0
2015-07-29T01:51:10Z,1893.9,0,0,0,179.24,400.653,1022.72,1729.134,1961.091,2066.526,2214.135,2277.396,2330.114,3257.942,3205.225,3437.182,3943.27,4575.88,4470.445,4923.815,4575.88,5092.511,5008.163,5545.882,4649.684,4839.467,5693.491,5219.033,4280.662,4270.118,4892.185,4512.619,4502.075,3901.096,4101.422,3806.204,4512.619,4217.401,4196.314,4164.683,3806.204,3342.29,3078.703,2150.874,2467.179,1592.069,1201.959,938.372,674.784,506.088,337.392,210.87,137.066,105.435,126.522,42.174,52.718,31.631,31.631,10.544,0,0,0,0,0,0
2015-07-29T01:54:10Z,1882.43,0,0,0,190.869,498.381,1177.028,1664.805,1929.902,2141.979,2205.602,2237.414,2396.471,3000.891,2799.418,3944.634,4347.581,5068.643,4559.658,4952.001,4676.3,5195.889,4920.189,5980.575,4358.185,5005.02,5620.044,4888.378,4930.793,4283.958,4655.093,4708.112,4199.127,4230.938,4612.677,3711.35,4549.054,3817.388,4792.943,3944.634,3849.2,3912.823,3265.988,2205.602,2248.017,1845.071,1113.405,858.912,487.777,530.193,296.908,318.116,169.662,84.831,95.435,159.058,31.812,53.019,63.623,31.812,0,0,0,0,0,0
2015-07-29T01:57:10Z,1780.8,0,0,0,205.884,535.298,1060.301,1616.187,2027.954,2089.719,1976.483,2336.779,2419.133,2872.077,3551.493,3716.2,3623.552,4488.264,4632.382,4611.794,4663.265,5455.917,4797.089,5692.683,4776.501,5517.682,5558.859,5517.682,4735.324,4200.027,4745.618,5260.327,4797.089,4632.382,4457.381,4138.261,4879.443,4580.911,4591.205,3777.965,4333.851,3675.023,3325.021,2522.075,2069.131,1626.481,1183.831,967.653,525.003,401.473,298.531,257.355,82.353,123.53,154.413,82.353,51.471,30.883,20.588,10.294,0,0,0,0,0,0
2015-07-29T02:00:11Z,1027.37,0,0,0,145.162,497.7,1099.087,1887.111,2301.861,1980.43,1938.955,2094.486,2125.593,2975.83,3286.892,3089.886,3691.273,4697.041,4655.566,4997.735,4842.204,5785.759,5049.578,5630.228,4769.622,5225.847,5578.384,4935.522,5070.316,4220.079,4779.991,4779.991,4914.785,4645.197,4976.997,4116.391,4852.572,4686.672,4448.191,3701.642,4344.504,3929.754,3546.111,2623.292,2374.442,1741.949,1347.937,933.187,663.6,445.856,435.487,207.375,176.269,155.531,51.844,93.319,93.319,20.737,41.475,10.369,0,0,0,0,0,0
2015-07-29T02:03:11Z,1338.63,0,0,0,134.467,393.057,1251.576,1427.417,2089.407,2110.094,1975.628,2161.812,2554.869,3051.362,3072.049,3692.665,3599.573,4633.933,5047.677,4737.369,4799.43,5585.544,5037.333,5657.949,4871.836,4840.805,5699.324,4613.246,4747.712,4737.369,4882.179,4613.246,4375.343,4716.682,4158.127,4178.814,4644.276,4065.035,4830.461,4292.594,4044.348,3682.322,3796.101,3175.485,2296.279,2017.002,1355.012,879.206,817.144,558.554,372.37,258.59,217.216,82.749,93.092,72.405,93.092,41.374,41.374,10.344,10.344,0,0,0,0,0
2015-07-29T02:06:11Z,1864.86,0,0,0,113.824,444.947,1117.54,1800.481,1986.738,2410.99,1986.738,2442.032,2276.471,2969.76,3394.011,3425.054,3901.043,4935.803,5018.583,4790.936,4635.722,5701.525,4853.022,5546.311,4925.455,5504.92,5235.883,5028.931,4966.845,4656.418,4656.418,4677.113,4708.156,4615.027,4594.332,4263.209,4139.038,4573.637,4594.332,4097.648,3932.086,3963.129,3280.188,2659.332,2286.818,1831.524,1490.054,1024.412,610.508,372.513,362.166,206.952,186.257,196.604,124.171,72.433,103.476,41.39,41.39,10.348,0,0,0,0,0,0
2015-07-29T02:09:11Z,1824.1,0,0,0,122.374,622.068,1244.137,1539.874,2141.547,1968.184,1988.579,2172.141,2488.274,2926.781,3222.519,3457.069,3956.763,4640.019,4701.206,4945.954,4884.767,5496.638,4741.997,5771.979,5078.526,5486.44,5149.911,5241.692,4599.227,4283.094,4691.008,5160.109,4823.58,4599.227,4548.238,4415.666,4650.217,4201.512,4354.479,3854.785,4293.292,4048.544,3426.475,2416.889,2457.68,1631.655,1499.083,887.212,611.871,489.496,428.309,254.946,183.561,112.176,142.77,61.187,91.781,71.385,40.791,10.198,0,0,0,0,0,0
2015-07-29T02:12:12Z,1780.54,0,0,0,114.71,604.835,1230.526,1762.364,1970.928,2242.06,2408.911,2075.209,2429.768,2773.898,3201.454,3389.161,3910.571,4452.836,4828.251,4932.533,5391.373,5693.791,5109.812,6048.349,5026.387,4901.248,5547.796,5130.669,5047.243,4379.839,5182.809,4682.256,4828.251,4442.408,4557.118,4160.847,4630.116,4265.129,4911.677,4463.265,4588.403,4285.985,4046.137,2888.608,2763.47,1470.375,1313.952,1001.106,594.407,615.263,364.987,323.274,125.138,177.279,93.854,62.569,72.997,41.713,52.141,10.428,0,0,0,0,0,0
2015-07-29T02:15:12Z,1861.02,0,0,0,153.869,451.35,1323.275,1600.239,2113.137,2195.2,1990.041,1938.752,2308.038,2564.486,3015.836,3549.249,3918.535,4800.718,4790.46,4944.329,4513.496,5498.258,4677.623,5723.933,4513.496,5077.683,5313.615,5077.683,5180.262,4236.531,5016.135,4575.043,4626.333,4728.912,4246.789,3908.277,4400.658,4451.948,4636.591,4010.856,4492.98,3846.729,3805.697,3262.026,2472.165,1733.593,1477.144,912.957,759.088,543.671,276.965,266.707,153.869,143.611,71.806,123.095,20.516,41.032,41.032,10.258,0,0,0,0,0,0
2015-07-29T02:18:12Z,1795.83,0,0,0,81.126,527.317,1257.449,1693.5,2139.692,1957.159,2261.38,2088.988,2028.144,2707.572,3011.793,3447.844,3610.096,4177.976,4472.057,4299.665,4502.479,5192.048,4532.901,5465.847,4573.464,5060.219,5293.455,5090.641,4614.027,4431.494,4735.716,4958.811,4563.323,4137.413,4745.856,4157.695,4634.308,4441.635,4593.745,4238.82,3985.302,4036.006,3376.859,2748.135,2535.18,1744.204,1419.701,1054.635,507.036,354.925,517.177,334.644,81.126,172.392,70.985,111.548,70.985,30.422,10.141,30.422,0,0,0,0,0,0
2015-07-29T02:21:12Z,1828.93,0,0,0,186.113,392.906,1220.077,1819.776,2160.983,2202.342,2150.644,2171.323,2357.437,2967.475,2967.475,3453.438,3680.91,4477.061,4187.552,4838.949,4332.307,5645.44,4828.609,5686.799,4942.345,4952.685,5955.629,5221.515,4725.213,4590.797,4745.892,4621.816,4466.722,4435.703,4642.496,4590.797,4994.043,4735.552,4756.232,4228.91,4259.929,4053.136,3742.947,2667.626,2398.795,2016.229,1168.379,1292.454,682.416,392.906,310.189,310.189,258.491,124.076,72.377,62.038,31.019,41.359,51.698,10.34,0,0,0,0,0,0
2015-07-29T02:24:13Z,1847.52,0,0,0,174.421,513.003,1282.506,1569.788,2082.79,2257.211,2082.79,2277.731,2318.771,2842.034,2811.254,3324.256,3734.658,4586.242,4637.543,4832.484,4606.762,5191.585,4514.422,5468.607,4586.242,4811.963,5222.365,4770.923,4832.484,4493.902,4699.103,4709.363,4822.224,4729.883,4750.403,3939.859,4565.722,4124.54,4637.543,4545.202,4360.521,4257.921,3724.398,3149.835,2852.294,2175.131,1641.608,841.324,666.903,636.123,318.062,318.062,215.461,153.901,71.82,71.82,41.04,20.52,41.04,41.04,0,0,0,0,0,0
2015-07-29T02:27:13Z,1739.27,0,0,0,141.537,515.598,1182.842,1556.903,2072.501,1738.879,2355.574,2011.842,2224.147,2770.074,3113.806,3477.757,3073.367,4448.294,4347.197,4155.111,4711.148,4984.111,4337.087,5348.063,5085.209,4579.721,5671.575,5378.392,4529.172,4589.831,4630.27,4781.916,4579.721,4225.88,4256.209,4438.184,4478.624,4316.867,4488.733,4195.55,4519.063,3902.367,3497.977,3032.928,2749.855,2153.379,1465.915,1172.732,829,545.927,272.964,283.073,272.964,161.756,111.207,70.768,60.659,70.768,0,10.11,0,0,0,0,0,0
2015-07-29T02:30:13Z,1875.31,0,0,0,193.986,520.699,1225.174,1347.691,1592.726,2133.845,1970.488,1929.649,2174.684,2879.159,3134.403,3338.599,3624.473,4257.479,4328.948,4625.032,4512.724,5258.038,5186.57,5605.171,4819.017,4972.164,5870.625,4819.017,4737.339,4267.689,4512.724,4625.032,4737.339,4492.304,4696.5,4788.388,4553.563,4686.29,4277.899,4379.997,4104.333,3736.78,3665.312,2838.32,2562.655,2389.089,1735.663,1153.705,806.573,520.699,408.391,255.245,245.035,245.035,102.098,132.727,51.049,61.259,51.049,0,10.21,0,0,0,0,0
2015-07-29T02:33:13Z,1843.45,0,0,0,142.26,457.263,1178.723,1890.021,2113.572,1991.635,2174.54,1961.151,2164.379,2926.484,2916.323,3332.94,3363.425,4105.207,4247.467,4582.793,4338.919,5182.316,4643.762,5487.158,4897.797,5385.544,5456.674,5131.509,4481.179,4521.825,4918.119,4887.635,4653.923,4501.502,5040.056,4145.853,4582.793,4471.018,4471.018,4704.73,4176.337,4389.726,4156.014,3089.067,2570.835,2113.572,1493.726,1066.947,812.912,558.877,477.586,406.456,213.389,193.067,111.775,50.807,60.968,30.484,40.646,10.161,0,0,0,0,0,0
2015-07-29T02:36:14Z,1859.51,0,0,0,236.903,484.106,1236.015,1328.716,1915.823,2060.024,2255.727,2214.526,2204.226,2636.831,3162.138,3234.238,3193.038,4243.65,4305.451,4665.955,4429.053,5562.066,4635.055,5613.567,4150.949,4923.458,5428.164,4923.458,4593.855,4367.252,4614.455,4923.458,4717.456,4408.452,5026.46,4418.752,4768.957,4377.552,4439.353,4686.556,4346.652,3996.447,3728.644,3193.038,2811.933,2173.326,1792.221,1009.412,875.51,576.807,422.305,298.704,278.103,154.502,123.601,72.101,92.701,72.101,20.6,20.6,0,0,0,0,0,0
2015-07-29T02:39:14Z,1841.16,0,0,0,110.939,463.927,1260.67,1563.231,1926.304,2027.158,1976.731,1916.219,2138.097,2480.999,3005.438,3065.95,3338.255,4366.962,4447.645,4215.682,4578.755,5325.072,4205.596,5536.864,4578.755,4750.206,5496.523,4649.352,4790.547,4417.389,4709.865,4992.255,4790.547,4598.926,5103.194,3913.121,4851.06,4195.511,5032.596,3852.609,4770.377,3751.755,3923.206,3065.95,2501.17,2178.438,1815.365,1210.244,978.28,615.207,514.354,252.134,131.11,171.451,60.512,121.024,40.341,70.598,50.427,30.256,10.085,0,0,0,0,0
2015-07-29T02:42:14Z,1832.24,0,0,0,103.188,598.49,1258.893,1681.963,2187.584,2043.121,2125.671,2135.99,2166.947,2393.96,2744.799,3085.319,3601.259,3828.272,4540.269,4674.413,4622.819,4953.021,4612.501,5788.843,4478.356,4839.514,5386.41,4767.283,4540.269,4241.024,4756.964,4829.195,4478.356,4911.746,4571.226,4571.226,4736.326,4715.689,4808.558,4375.168,4168.793,4189.43,3890.185,3436.158,2590.017,2177.265,1723.239,1279.53,846.141,732.634,381.795,371.477,268.289,165.101,154.782,72.232,61.913,20.638,82.55,30.956,0,0,0,0,0,0
2015-07-29T02:45:14Z,1831.99,0,0,0,156.686,480.502,1274.375,1650.421,2120.477,2183.151,2110.031,2005.574,2204.043,2841.231,3238.167,3206.83,3760.452,4564.771,4146.943,4418.531,4439.423,5316.862,4982.599,5149.73,4491.651,5107.947,5254.187,5400.427,4972.153,4345.411,4972.153,5024.382,4387.194,4564.771,4637.891,4355.857,4491.651,4951.262,4637.891,4585.662,4763.239,4251.4,3917.138,3447.081,2872.568,2486.077,1598.192,1065.461,814.765,658.079,396.937,334.262,219.36,271.588,114.903,83.566,52.229,41.783,41.783,0,0,0,0,0,0,0
2015-07-29T02:48:15Z,1795.06,0,0,0,164.126,430.83,1271.976,1610.485,1990.026,1907.963,2256.731,2031.058,2195.184,2451.63,2861.945,3262.002,3251.744,4103.147,4185.21,4277.531,4380.109,5098.16,4677.588,5436.67,4749.393,4985.324,5549.506,5395.638,4964.808,4308.304,4605.782,5005.839,4513.462,4380.109,4687.845,4031.342,4677.588,4739.135,4359.594,4226.241,4072.373,4123.663,3897.99,3344.065,3241.486,2154.152,1938.737,1077.076,861.661,482.12,461.604,317.994,215.415,133.352,123.094,71.805,51.289,41.031,30.774,20.516,0,0,0,0,0,0
2015-07-29T02:51:15Z,1814.41,0,0,0,162.245,486.734,1186.415,1561.606,1825.253,1865.814,2088.901,2088.901,2170.023,2677.038,3011.668,3295.596,3620.086,4248.784,4715.238,4411.029,4705.097,5394.638,4603.694,5283.094,4076.399,4887.623,5749.548,4887.623,4867.342,4096.68,4522.572,4583.414,4137.241,4816.641,4674.677,4056.118,4705.097,4542.853,4512.432,4411.029,4319.766,4390.748,3751.91,3285.456,2555.355,2139.602,1774.552,1166.134,770.663,496.875,385.331,314.349,212.946,182.525,60.842,91.263,60.842,20.281,70.982,20.281,0,0,0,0,0,0
2015-07-29T02:54:15Z,1838.62,0,0,0,191.406,322.368,1218.953,1662.208,1934.206,2276.722,1793.17,1773.022,2206.204,2437.906,2609.163,3304.269,3314.343,4069.892,4452.704,3959.078,4654.183,5097.439,4241.15,5016.847,4452.704,5006.773,5308.993,4926.181,5006.773,4503.074,4180.706,4684.405,4795.219,4533.296,4442.63,4019.522,4805.293,4382.186,4654.183,4241.15,4069.892,3848.264,4029.596,3203.529,2760.273,2115.538,1631.986,1098.065,785.771,574.217,503.7,372.738,211.554,110.814,70.518,130.962,70.518,20.148,10.074,10.074,0,0,0,0,0,0
2015-07-29T02:57:15Z,1814.17,0,0,0,156.006,343.214,1112.846,1643.268,2100.887,2048.885,1986.483,1944.881,2028.084,2475.303,2901.721,3078.528,3515.346,3900.162,4607.391,4305.779,4160.173,4784.199,4784.199,5481.028,4378.582,4732.197,5605.833,5117.013,4836.201,4284.978,4846.601,4971.407,4617.792,4752.998,4388.982,4170.573,4326.58,4617.792,4815.4,4555.389,4524.188,4014.567,4180.974,3515.346,2735.314,2038.485,2028.084,1175.249,894.437,686.429,468.019,208.009,260.011,166.407,135.206,124.805,62.403,72.803,31.201,41.602,0,0,0,0,0,0
